Source,Site_ID,datetime,Qout_cfs,Qout_cfs_code,USGS_MeanSRP_mgL,USGS_MeanSRP_mgL_code,USGS_MeanTotP_mgL,USGS_MeanTotP_mgL_code,USGS_MeanSRP_lbday,USGS_MeanSRP_lbday_code,USGS_MeanTotP_lbday,USGS_MeanTotP_lbday_code
USGS,5427910,5/29/2013,29.2,A,0.0681,A,0.165,A,10.7,A,26,A
USGS,5427910,5/30/2013,40,A,0.0691,A,0.166,A,14.8,A,35.6,A
USGS,5427910,5/31/2013,35.4,A,0.0702,A,0.167,A,13.4,A,32,A
USGS,5427910,6/1/2013,24.8,A,0.0713,A,0.168,A,9.54,A,22.5,A
USGS,5427910,6/2/2013,22,A,0.0724,A,0.169,A,8.61,A,20.2,A
USGS,5427910,6/3/2013,19.6,A,0.0735,A,0.171,A,7.77,A,18,A
USGS,5427910,6/4/2013,19.3,A,0.0746,A,0.172,A,7.79,A,17.9,A
USGS,5427910,6/5/2013,22,A,0.0757,A,0.173,A,9,A,20.5,A
USGS,5427910,6/6/2013,24.8,A,0.0769,A,0.174,A,10.3,A,23.3,A
USGS,5427910,6/7/2013,22.1,A,0.0781,A,0.175,A,9.33,A,20.9,A
USGS,5427910,6/8/2013,19.6,A,0.0793,A,0.176,A,8.39,A,18.7,A
USGS,5427910,6/9/2013,19.3,A,0.0805,A,0.178,A,8.38,A,18.5,A
USGS,5427910,6/10/2013,23.9,A,0.0817,A,0.179,A,10.6,A,23.1,A
USGS,5427910,6/11/2013,18.6,A,0.083,A,0.18,A,8.34,A,18.1,A
USGS,5427910,6/12/2013,23,A,0.0885,A,0.191,A,11.5,A,24.9,A
USGS,5427910,6/13/2013,48.3,A,0.128,A,0.31,A,34.5,A,83.5,A
USGS,5427910,6/14/2013,26.1,A,0.089,A,0.206,A,12.6,A,29.2,A
USGS,5427910,6/15/2013,26.2,A,0.0844,A,0.189,A,11.9,A,26.7,A
USGS,5427910,6/16/2013,27.7,A,0.0836,A,0.187,A,12.5,A,28.1,A
USGS,5427910,6/17/2013,20.3,A,0.0829,A,0.186,A,9.07,A,20.3,A
USGS,5427910,6/18/2013,17.6,A,0.0822,A,0.184,A,7.8,A,17.5,A
USGS,5427910,6/19/2013,16.5,A,0.0814,A,0.183,A,7.27,A,16.3,A
USGS,5427910,6/20/2013,15.7,A,0.0807,A,0.181,A,6.84,A,15.4,A
USGS,5427910,6/21/2013,25.2,A,0.0819,A,0.191,A,11.2,A,26.6,A
USGS,5427910,6/22/2013,34.4,A,0.0985,A,0.308,A,18.7,A,60.2,A
USGS,5427910,6/23/2013,180,A,0.257,A,0.761,A,253,A,779,A
USGS,5427910,6/24/2013,69.9,A,0.248,A,0.54,A,93.7,A,204,A
USGS,5427910,6/25/2013,104,A,0.265,A,0.713,A,150,A,407,A
USGS,5427910,6/26/2013,511,A,0.225,A,0.853,A,572,A,2640,A
USGS,5427910,6/27/2013,248,A,0.342,A,0.631,A,445,A,835,A
USGS,5427910,6/28/2013,69,A,0.459,A,0.751,A,168,A,277,A
USGS,5427910,6/29/2013,74.5,A,0.612,A,0.932,A,247,A,375,A
USGS,5427910,6/30/2013,81.5,A,0.664,A,1.07,A,292,A,472,A
USGS,5427910,7/1/2013,86.3,A,0.686,A,1.2,A,319,A,560,A
USGS,5427910,7/2/2013,73.4,A,0.575,A,1.18,A,229,A,467,A
USGS,5427910,7/3/2013,67.5,A,0.438,A,1.08,A,160,A,395,A
USGS,5427910,7/4/2013,52,A,0.351,A,0.948,A,97.9,A,265,A
USGS,5427910,7/5/2013,42,A,0.289,A,0.807,A,65.7,A,183,A
USGS,5427910,7/6/2013,34,A,0.239,A,0.688,A,44.5,A,128,A
USGS,5427910,7/7/2013,28,A,0.216,A,0.601,A,33,A,91.8,A
USGS,5427910,7/8/2013,26,A,0.205,A,0.53,A,28.1,A,72.5,A
USGS,5427910,7/9/2013,32,A,0.195,A,0.467,A,31.1,A,74.3,A
USGS,5427910,7/10/2013,29.9,A,0.185,A,0.412,A,29.8,A,66.6,A
USGS,5427910,7/11/2013,24.3,A,0.175,A,0.364,A,23.1,A,47.9,A
USGS,5427910,7/12/2013,21.9,A,0.167,A,0.321,A,19.8,A,38.1,A
USGS,5427910,7/13/2013,22.9,A,0.158,A,0.283,A,19.5,A,35,A
USGS,5427910,7/14/2013,22.2,A,0.15,A,0.25,A,18,A,30.1,A
USGS,5427910,7/15/2013,20.2,A,0.142,A,0.22,A,15.5,A,24.1,A
USGS,5427910,7/16/2013,19.3,A,0.135,A,0.194,A,14.1,A,20.2,A
USGS,5427910,7/17/2013,20.9,A,0.129,A,0.173,A,14.5,A,19.5,A
USGS,5427910,7/18/2013,18.3,A,0.125,A,0.167,A,12.4,A,16.5,A
USGS,5427910,7/19/2013,18.7,A,0.123,A,0.163,A,12.4,A,16.5,A
USGS,5427910,7/20/2013,16.9,A,0.12,A,0.16,A,11,A,14.6,A
USGS,5427910,7/21/2013,20.5,A,0.118,A,0.156,A,13,A,17.2,A
USGS,5427910,7/22/2013,32,A,0.115,A,0.153,A,19.9,A,26.4,A
USGS,5427910,7/23/2013,25.1,A,0.113,A,0.15,A,15.2,A,20.3,A
USGS,5427910,7/24/2013,21.4,A,0.11,A,0.147,A,12.7,A,16.9,A
USGS,5427910,7/25/2013,19.1,A,0.108,A,0.144,A,11.1,A,14.8,A
USGS,5427910,7/26/2013,19.9,A,0.105,A,0.141,A,11.3,A,15.1,A
USGS,5427910,7/27/2013,19.6,A,0.103,A,0.138,A,10.9,A,14.6,A
USGS,5427910,7/28/2013,18,A,0.101,A,0.135,A,9.82,A,13.1,A
USGS,5427910,7/29/2013,17.3,A,0.0988,A,0.132,A,9.25,A,12.3,A
USGS,5427910,7/30/2013,16.3,A,0.0967,A,0.129,A,8.49,A,11.3,A
USGS,5427910,7/31/2013,16.4,A,0.0946,A,0.126,A,8.38,A,11.2,A
USGS,5427910,8/1/2013,15.6,A,0.0926,A,0.124,A,7.79,A,10.4,A
USGS,5427910,8/2/2013,16.4,A,0.0906,A,0.121,A,8.05,A,10.8,A
USGS,5427910,8/3/2013,15.4,A,0.0887,A,0.119,A,7.36,A,9.84,A
USGS,5427910,8/4/2013,14.3,A,0.0868,A,0.116,A,6.7,A,8.96,A
USGS,5427910,8/5/2013,15.3,A,0.0849,A,0.114,A,7.04,A,9.41,A
USGS,5427910,8/6/2013,14.6,A,0.0831,A,0.111,A,6.57,A,8.79,A
USGS,5427910,8/7/2013,13.7,A,0.0813,A,0.109,A,6.01,A,8.05,A
USGS,5427910,8/8/2013,13.7,A,0.0796,A,0.107,A,5.88,A,7.87,A
USGS,5427910,8/9/2013,13.3,A,0.0779,A,0.104,A,5.61,A,7.51,A
USGS,5427910,8/10/2013,13.1,A,0.0762,A,0.102,A,5.37,A,7.2,A
USGS,5427910,8/11/2013,12.7,A,0.0746,A,0.1,A,5.12,A,6.86,A
USGS,5427910,8/12/2013,13,A,0.073,A,0.0979,A,5.13,A,6.88,A
USGS,5427910,8/13/2013,13.4,A,0.0714,A,0.0958,A,5.16,A,6.92,A
USGS,5427910,8/14/2013,13.1,A,0.0699,A,0.0938,A,4.95,A,6.65,A
USGS,5427910,8/15/2013,12.7,A,0.0684,A,0.0918,A,4.69,A,6.3,A
USGS,5427910,8/16/2013,12.9,A,0.0669,A,0.0902,A,4.67,A,6.29,A
USGS,5427910,8/17/2013,12.9,A,0.0657,A,0.09,A,4.57,A,6.26,A
USGS,5427910,8/18/2013,12.6,A,0.0645,A,0.09,A,4.41,A,6.15,A
USGS,5427910,8/19/2013,12.7,A,0.0634,A,0.09,A,4.35,A,6.17,A
USGS,5427910,8/20/2013,12.9,A,0.0622,A,0.09,A,4.34,A,6.27,A
USGS,5427910,8/21/2013,12.9,A,0.0611,A,0.09,A,4.25,A,6.25,A
USGS,5427910,8/22/2013,21.5,A,0.081,A,0.124,A,10.8,A,16.7,A
USGS,5427910,8/23/2013,22,A,0.0848,A,0.119,A,10.2,A,14.4,A
USGS,5427910,8/24/2013,18.1,A,0.0798,A,0.111,A,7.82,A,10.9,A
USGS,5427910,8/25/2013,16.5,A,0.0796,A,0.112,A,7.1,A,9.95,A
USGS,5427910,8/26/2013,15.1,A,0.0795,A,0.112,A,6.49,A,9.17,A
USGS,5427910,8/27/2013,14.9,A,0.0793,A,0.113,A,6.39,A,9.1,A
USGS,5427910,8/28/2013,14.7,A,0.0792,A,0.114,A,6.29,A,9.05,A
USGS,5427910,8/29/2013,14.3,A,0.079,A,0.115,A,6.11,A,8.86,A
USGS,5427910,8/30/2013,14.1,A,0.0788,A,0.115,A,5.99,A,8.76,A
USGS,5427910,8/31/2013,13.8,A,0.0787,A,0.116,A,5.88,A,8.67,A
USGS,5427910,9/1/2013,13.3,A,0.0785,A,0.117,A,5.64,A,8.4,A
USGS,5427910,9/2/2013,13.8,A,0.0784,A,0.118,A,5.85,A,8.79,A
USGS,5427910,9/3/2013,13.3,A,0.0782,A,0.118,A,5.61,A,8.5,A
USGS,5427910,9/4/2013,12.6,A,0.078,A,0.119,A,5.3,A,8.1,A
USGS,5427910,9/5/2013,12.6,A,0.0779,A,0.12,A,5.31,A,8.18,A
USGS,5427910,9/6/2013,12.8,A,0.0777,A,0.121,A,5.37,A,8.35,A
USGS,5427910,9/7/2013,12.4,A,0.0776,A,0.122,A,5.2,A,8.16,A
USGS,5427910,9/8/2013,12.5,A,0.0774,A,0.122,A,5.21,A,8.24,A
USGS,5427910,9/9/2013,13.2,A,0.0772,A,0.123,A,5.49,A,8.76,A
USGS,5427910,9/10/2013,12.6,A,0.0771,A,0.124,A,5.26,A,8.46,A
USGS,5427910,9/11/2013,12.8,A,0.0769,A,0.125,A,5.3,A,8.61,A
USGS,5427910,9/12/2013,12.7,A,0.0768,A,0.126,A,5.26,A,8.61,A
USGS,5427910,9/13/2013,12.2,A,0.0766,A,0.127,A,5.06,A,8.36,A
USGS,5427910,9/14/2013,11.9,A,0.0765,A,0.127,A,4.91,A,8.19,A
USGS,5427910,9/15/2013,14.6,A,0.0763,A,0.128,A,6,A,10.1,A
USGS,5427910,9/16/2013,14.6,A,0.0762,A,0.129,A,6.02,A,10.2,A
USGS,5427910,9/17/2013,13.3,A,0.076,A,0.13,A,5.47,A,9.34,A
USGS,5427910,9/18/2013,12.9,A,0.076,A,0.13,A,5.31,A,9.08,A
USGS,5427910,9/19/2013,15.1,A,0.0775,A,0.135,A,6.33,A,11,A
USGS,5427910,9/20/2013,32.1,A,0.0871,A,0.167,A,15.2,A,29.2,A
USGS,5427910,9/21/2013,22,A,0.0792,A,0.148,A,9.41,A,17.6,A
USGS,5427910,9/22/2013,18,A,0.0769,A,0.143,A,7.48,A,13.9,A
USGS,5427910,9/23/2013,16.2,A,0.0746,A,0.138,A,6.53,A,12,A
USGS,5427910,9/24/2013,15.7,A,0.0725,A,0.133,A,6.15,A,11.3,A
USGS,5427910,9/25/2013,15.6,A,0.0704,A,0.128,A,5.95,A,10.8,A
USGS,5427910,9/26/2013,15.4,A,0.0684,A,0.124,A,5.69,A,10.3,A
USGS,5427910,9/27/2013,15.1,A,0.0664,A,0.119,A,5.42,A,9.72,A
USGS,5427910,9/28/2013,15.3,A,0.0645,A,0.115,A,5.34,A,9.51,A
USGS,5427910,9/29/2013,15.2,A,0.0627,A,0.111,A,5.16,A,9.12,A
USGS,5427910,9/30/2013,15.4,A,0.0609,A,0.107,A,5.06,A,8.88,A
USGS,5427910,10/1/2013,15.5,A,0.0568,A,0.104,A,4.76,A,8.72,A
USGS,5427910,10/2/2013,14.4,A,0.0509,A,0.103,A,3.95,A,8,A
USGS,5427910,10/3/2013,15.3,A,0.0456,A,0.102,A,3.74,A,8.39,A
USGS,5427910,10/4/2013,17.7,A,0.0408,A,0.101,A,3.9,A,9.62,A
USGS,5427910,10/5/2013,18.8,A,0.0365,A,0.0994,A,3.7,A,10.1,A
USGS,5427910,10/6/2013,18.7,A,0.0327,A,0.0982,A,3.31,A,9.92,A
USGS,5427910,10/7/2013,17.7,A,0.0293,A,0.0971,A,2.81,A,9.3,A
USGS,5427910,10/8/2013,14.7,A,0.0262,A,0.0959,A,2.08,A,7.59,A
USGS,5427910,10/9/2013,13.8,A,0.0235,A,0.0948,A,1.76,A,7.08,A
USGS,5427910,10/10/2013,13,A,0.021,A,0.0936,A,1.48,A,6.59,A
USGS,5427910,10/11/2013,12.1,A,0.0188,A,0.0925,A,1.23,A,6.05,A
USGS,5427910,10/12/2013,11.4,A,0.0169,A,0.0914,A,1.04,A,5.62,A
USGS,5427910,10/13/2013,11,A,0.0151,A,0.0903,A,0.9,A,5.38,A
USGS,5427910,10/14/2013,10.3,A,0.0135,A,0.0892,A,0.76,A,4.97,A
USGS,5427910,10/15/2013,12.2,A,0.0121,A,0.0881,A,0.79,A,5.78,A
USGS,5427910,10/16/2013,12.8,A,0.0108,A,0.0871,A,0.75,A,6.01,A
USGS,5427910,10/17/2013,10.4,A,0.00972,A,0.086,A,0.55,A,4.85,A
USGS,5427910,10/18/2013,11.6,A,0.0087,A,0.085,A,0.55,A,5.34,A
USGS,5427910,10/19/2013,11.7,A,0.00779,A,0.084,A,0.49,A,5.33,A
USGS,5427910,10/20/2013,9.58,A,0.00698,A,0.083,A,0.36,A,4.29,A
USGS,5427910,10/21/2013,11.3,A,0.00625,A,0.082,A,0.38,A,5.02,A
USGS,5427910,10/22/2013,8.4,A,0.00559,A,0.081,A,0.25,A,3.68,A
USGS,5427910,10/23/2013,8.42,A,0.00507,A,0.0801,A,0.23,A,3.64,A
USGS,5427910,10/24/2013,9.09,A,0.005,A,0.08,A,0.25,A,3.93,A
USGS,5427910,10/25/2013,10.2,A,0.005,A,0.08,A,0.27,A,4.4,A
USGS,5427910,10/26/2013,9.76,A,0.005,A,0.08,A,0.26,A,4.22,A
USGS,5427910,10/27/2013,9.07,A,0.005,A,0.08,A,0.24,A,3.92,A
USGS,5427910,10/28/2013,8.16,A,0.005,A,0.08,A,0.22,A,3.53,A
USGS,5427910,10/29/2013,7.01,A,0.005,A,0.08,A,0.19,A,3.03,A
USGS,5427910,10/30/2013,13.1,A:e,0.005,A,0.08,A,0.35,A,5.65,A
USGS,5427910,10/31/2013,14.7,A:e,0.0113,A,0.0863,A,0.9,A,6.86,A
USGS,5427910,11/1/2013,17.6,A:e,0.0439,A,0.0979,A,4.17,A,9.28,A
USGS,5427910,11/2/2013,16.8,A,0.0367,A,0.0934,A,3.33,A,8.48,A
USGS,5427910,11/3/2013,11.6,A,0.0304,A,0.089,A,1.9,A,5.57,A
USGS,5427910,11/4/2013,18,A:e,0.0252,A,0.0848,A,2.45,A,8.24,A
USGS,5427910,11/5/2013,25,A:e,0.0225,A,0.0826,A,3.04,A,11.1,A
USGS,5427910,11/6/2013,29.6,A:e,0.0635,A,0.123,A,10.1,A,19.6,A
USGS,5427910,11/7/2013,26,A,0.0809,A,0.143,A,11.4,A,20.1,A
USGS,5427910,11/8/2013,19.7,A,0.082,A,0.124,A,8.73,A,13.2,A
USGS,5427910,11/9/2013,22.3,A,0.0763,A,0.121,A,9.19,A,14.5,A
USGS,5427910,11/10/2013,18.8,A,0.0695,A,0.122,A,7.07,A,12.4,A
USGS,5427910,11/11/2013,16.8,A,0.0633,A,0.123,A,5.77,A,11.2,A
USGS,5427910,11/12/2013,16.1,A,0.0574,A,0.124,A,4.98,A,10.8,A
USGS,5427910,11/13/2013,16,A,0.0504,A,0.125,A,4.36,A,10.9,A
USGS,5427910,11/14/2013,16.5,A,0.044,A,0.127,A,3.92,A,11.3,A
USGS,5427910,11/15/2013,15.2,A,0.0385,A,0.128,A,3.17,A,10.5,A
USGS,5427910,11/16/2013,17,A,0.0337,A,0.129,A,3.08,A,11.8,A
USGS,5427910,11/17/2013,39.4,A,0.0695,A,0.153,A,19.4,A,35.8,A
USGS,5427910,11/18/2013,44.4,A,0.144,A,0.192,A,34.5,A,46,A
USGS,5427910,11/19/2013,27.6,A,0.145,A,0.208,A,21.7,A,31.1,A
USGS,5427910,11/20/2013,26.6,A,0.124,A,0.177,A,17.9,A,25.4,A
USGS,5427910,11/21/2013,25.6,A,0.106,A,0.149,A,14.5,A,20.6,A
USGS,5427910,11/22/2013,24,A,0.0892,A,0.131,A,11.5,A,16.9,A
USGS,5427910,11/23/2013,19.3,A,0.0754,A,0.115,A,7.9,A,12,A
USGS,5427910,11/24/2013,17.5,A,0.0638,A,0.101,A,6.01,A,9.52,A
USGS,5427910,11/25/2013,18.3,A,0.0539,A,0.0888,A,5.33,A,8.77,A
USGS,5427910,11/26/2013,18.7,A,0.0591,A,0.0968,A,5.92,A,9.67,A
USGS,5427910,11/27/2013,17.6,A,0.319,A,0.555,A,30.5,A,53.1,A
USGS,5427910,11/28/2013,19.1,A,0.1,A,0.127,A,10.4,A,13.2,A
USGS,5427910,11/29/2013,18.8,A,0.0703,A,0.0885,A,7.12,A,8.96,A
USGS,5427910,11/30/2013,19.8,A,0.0683,A,0.0867,A,7.29,A,9.25,A
USGS,5427910,12/1/2013,19.2,A,0.0664,A,0.0849,A,6.9,A,8.82,A
USGS,5427910,12/2/2013,18.7,A,0.0645,A,0.0832,A,6.5,A,8.38,A
USGS,5427910,12/3/2013,20.2,A,0.0627,A,0.0815,A,6.86,A,8.91,A
USGS,5427910,12/4/2013,24.3,A,0.061,A,0.0798,A,8,A,10.5,A
USGS,5427910,12/5/2013,29.3,A,0.0593,A,0.0782,A,9.37,A,12.4,A
USGS,5427910,12/6/2013,21.6,A,0.0576,A,0.0766,A,6.73,A,8.96,A
USGS,5427910,12/7/2013,19.9,A,0.056,A,0.0751,A,6.01,A,8.06,A
USGS,5427910,12/8/2013,19.5,A,0.0544,A,0.0736,A,5.74,A,7.76,A
USGS,5427910,12/9/2013,20,A,0.0529,A,0.0721,A,5.7,A,7.77,A
USGS,5427910,12/10/2013,18.9,A,0.0514,A,0.0706,A,5.26,A,7.22,A
USGS,5427910,12/11/2013,18.3,A,0.05,A,0.0692,A,4.95,A,6.86,A
USGS,5427910,12/12/2013,18.5,A,0.0486,A,0.0678,A,4.84,A,6.76,A
USGS,5427910,12/13/2013,18.8,A:e,0.0472,A,0.0664,A,4.8,A,6.75,A
USGS,5427910,12/14/2013,18.8,A:e,0.0459,A,0.065,A,4.66,A,6.61,A
USGS,5427910,12/15/2013,18.8,A:e,0.0446,A,0.0637,A,4.53,A,6.48,A
USGS,5427910,12/16/2013,18.8,A:e,0.0433,A,0.0624,A,4.4,A,6.35,A
USGS,5427910,12/17/2013,18.8,A:e,0.0421,A,0.0612,A,4.28,A,6.22,A
USGS,5427910,12/18/2013,18.8,A:e,0.0411,A,0.0602,A,4.17,A,6.11,A
USGS,5427910,12/19/2013,18.8,A:e,0.0407,A,0.0602,A,4.14,A,6.12,A
USGS,5427910,12/20/2013,18.8,A:e,0.0404,A,0.0604,A,4.11,A,6.14,A
USGS,5427910,12/21/2013,18.8,A:e,0.0401,A,0.0607,A,4.08,A,6.17,A
USGS,5427910,12/22/2013,18.8,A:e,0.0398,A,0.0609,A,4.05,A,6.19,A
USGS,5427910,12/23/2013,18.7,A:e,0.0395,A,0.0611,A,3.99,A,6.17,A
USGS,5427910,12/24/2013,18.7,A:e,0.0392,A,0.0613,A,3.96,A,6.19,A
USGS,5427910,12/25/2013,18.7,A:e,0.039,A,0.0615,A,3.93,A,6.21,A
USGS,5427910,12/26/2013,18.7,A:e,0.0387,A,0.0618,A,3.91,A,6.24,A
USGS,5427910,12/27/2013,18.9,A:e,0.0384,A,0.062,A,3.92,A,6.32,A
USGS,5427910,12/28/2013,18.9,A:e,0.0381,A,0.0622,A,3.9,A,6.36,A
USGS,5427910,12/29/2013,19.1,A:e,0.0378,A,0.0624,A,3.9,A,6.43,A
USGS,5427910,12/30/2013,19.1,A:e,0.0376,A,0.0626,A,3.87,A,6.45,A
USGS,5427910,12/31/2013,19.1,A:e,0.0373,A,0.0629,A,3.84,A,6.47,A
USGS,5427910,1/1/2014,19.2,A:e,0.037,A,0.0631,A,3.84,A,6.54,A
USGS,5427910,1/2/2014,19.5,A:e,0.0368,A,0.0633,A,3.88,A,6.68,A
USGS,5427910,1/3/2014,19.7,A:e,0.0365,A,0.0636,A,3.88,A,6.75,A
USGS,5427910,1/4/2014,19.7,A:e,0.0362,A,0.0638,A,3.85,A,6.77,A
USGS,5427910,1/5/2014,19.8,A:e,0.036,A,0.064,A,3.84,A,6.84,A
USGS,5427910,1/6/2014,19.7,A:e,0.0357,A,0.0642,A,3.79,A,6.82,A
USGS,5427910,1/7/2014,19.7,A:e,0.0354,A,0.0645,A,3.76,A,6.85,A
USGS,5427910,1/8/2014,19.8,A:e,0.0352,A,0.0647,A,3.76,A,6.91,A
USGS,5427910,1/9/2014,19.8,A:e,0.0349,A,0.0649,A,3.73,A,6.94,A
USGS,5427910,1/10/2014,19.8,A:e,0.0347,A,0.0652,A,3.71,A,6.96,A
USGS,5427910,1/11/2014,19.9,A:e,0.0344,A,0.0654,A,3.7,A,7.03,A
USGS,5427910,1/12/2014,20,A:e,0.0342,A,0.0656,A,3.7,A,7.1,A
USGS,5427910,1/13/2014,20,A:e,0.0339,A,0.0659,A,3.67,A,7.12,A
USGS,5427910,1/14/2014,20.2,A:e,0.0337,A,0.0661,A,3.68,A,7.23,A
USGS,5427910,1/15/2014,20.3,A:e,0.0334,A,0.0663,A,3.66,A,7.26,A
USGS,5427910,1/16/2014,20.4,A:e,0.0332,A,0.0666,A,3.66,A,7.33,A
USGS,5427910,1/17/2014,20.4,A:e,0.033,A,0.0668,A,3.63,A,7.36,A
USGS,5427910,1/18/2014,20.4,A:e,0.0327,A,0.067,A,3.6,A,7.38,A
USGS,5427910,1/19/2014,20.4,A:e,0.0325,A,0.0673,A,3.58,A,7.41,A
USGS,5427910,1/20/2014,20.4,A:e,0.0322,A,0.0675,A,3.55,A,7.44,A
USGS,5427910,1/21/2014,19.9,A:e,0.032,A,0.0678,A,3.44,A,7.29,A
USGS,5427910,1/22/2014,19.3,A:e,0.0318,A,0.068,A,3.32,A,7.1,A
USGS,5427910,1/23/2014,19.2,A:e,0.0316,A,0.0683,A,3.27,A,7.07,A
USGS,5427910,1/24/2014,19.1,A:e,0.0313,A,0.0685,A,3.23,A,7.05,A
USGS,5427910,1/25/2014,19.1,A:e,0.0311,A,0.0688,A,3.2,A,7.08,A
USGS,5427910,1/26/2014,19.3,A:e,0.0309,A,0.069,A,3.22,A,7.19,A
USGS,5427910,1/27/2014,19.4,A:e,0.0306,A,0.0692,A,3.22,A,7.26,A
USGS,5427910,1/28/2014,19.3,A:e,0.0304,A,0.0695,A,3.18,A,7.26,A
USGS,5427910,1/29/2014,19.2,A:e,0.0302,A,0.0698,A,3.13,A,7.23,A
USGS,5427910,1/30/2014,19.2,A:e,0.0301,A,0.0697,A,3.12,A,7.22,A
USGS,5427910,1/31/2014,19.3,A:e,0.0304,A,0.068,A,3.17,A,7.09,A
USGS,5427910,2/1/2014,19.3,A:e,0.0307,A,0.0662,A,3.2,A,6.9,A
USGS,5427910,2/2/2014,19.3,A:e,0.0311,A,0.0643,A,3.24,A,6.71,A
USGS,5427910,2/3/2014,19.3,A:e,0.0314,A,0.0626,A,3.28,A,6.52,A
USGS,5427910,2/4/2014,19.2,A:e,0.0318,A,0.0608,A,3.3,A,6.31,A
USGS,5427910,2/5/2014,19,A:e,0.0322,A,0.0592,A,3.31,A,6.08,A
USGS,5427910,2/6/2014,18.9,A:e,0.0326,A,0.0575,A,3.33,A,5.89,A
USGS,5427910,2/7/2014,18.8,A:e,0.033,A,0.056,A,3.35,A,5.69,A
USGS,5427910,2/8/2014,18.8,A:e,0.0334,A,0.0544,A,3.39,A,5.53,A
USGS,5427910,2/9/2014,18.8,A:e,0.0338,A,0.0529,A,3.43,A,5.38,A
USGS,5427910,2/10/2014,18.8,A:e,0.0342,A,0.0514,A,3.47,A,5.23,A
USGS,5427910,2/11/2014,18.8,A:e,0.0346,A,0.05,A,3.51,A,5.09,A
USGS,5427910,2/12/2014,18.6,A:e,0.035,A,0.0487,A,3.51,A,4.88,A
USGS,5427910,2/13/2014,18.1,A:e,0.0354,A,0.0473,A,3.46,A,4.63,A
USGS,5427910,2/14/2014,18,A:e,0.0358,A,0.046,A,3.48,A,4.47,A
USGS,5427910,2/15/2014,17.7,A:e,0.0362,A,0.0448,A,3.47,A,4.29,A
USGS,5427910,2/16/2014,17.6,A:e,0.0367,A,0.0435,A,3.49,A,4.14,A
USGS,5427910,2/17/2014,17.6,A:e,0.0371,A,0.0423,A,3.53,A,4.03,A
USGS,5427910,2/18/2014,17.6,A:e,0.0375,A,0.0412,A,3.57,A,3.92,A
USGS,5427910,2/19/2014,17.7,A:e,0.0379,A,0.0403,A,3.63,A,3.86,A
USGS,5427910,2/20/2014,17,A:e,0.0374,A,0.041,A,3.58,A,3.93,A
USGS,5427910,2/21/2014,33.8,A,0.0368,A,0.042,A,6.71,A,7.66,A
USGS,5427910,2/22/2014,21.3,A,0.0361,A,0.0431,A,4.15,A,4.95,A
USGS,5427910,2/23/2014,13.2,A,0.0355,A,0.0442,A,2.54,A,3.16,A
USGS,5427910,2/24/2014,9.89,A,0.035,A,0.0453,A,1.86,A,2.43,A
USGS,5427910,2/25/2014,9.83,A,0.0344,A,0.0465,A,1.83,A,2.46,A
USGS,5427910,2/26/2014,6.91,A,0.0338,A,0.0477,A,1.26,A,1.78,A
USGS,5427910,2/27/2014,9.13,A,0.0332,A,0.0489,A,1.64,A,2.41,A
USGS,5427910,2/28/2014,7.43,A,0.0327,A,0.0501,A,1.31,A,2.01,A
USGS,5427910,3/1/2014,9.88,A,0.0321,A,0.0514,A,1.71,A,2.74,A
USGS,5427910,3/2/2014,12.5,A,0.0316,A,0.0527,A,2.13,A,3.55,A
USGS,5427910,3/3/2014,10.1,A,0.0311,A,0.0541,A,1.69,A,2.94,A
USGS,5427910,3/4/2014,14.2,A,0.0306,A,0.0554,A,2.34,A,4.25,A
USGS,5427910,3/5/2014,17.5,A,0.03,A,0.0568,A,2.83,A,5.36,A
USGS,5427910,3/6/2014,18.6,A,0.0296,A,0.0583,A,2.97,A,5.86,A
USGS,5427910,3/7/2014,23.1,A,0.0291,A,0.0617,A,3.63,A,7.73,A
USGS,5427910,3/8/2014,26.4,A,0.0287,A,0.092,A,4.09,A,13.4,A
USGS,5427910,3/9/2014,31.9,A,0.0284,A,0.15,A,4.88,A,26,A
USGS,5427910,3/10/2014,43,A,0.0398,A,0.243,A,11.3,A,58.8,A
USGS,5427910,3/11/2014,119,A,0.274,A,0.505,A,194,A,364,A
USGS,5427910,3/12/2014,271,A,1.18,A,2.08,A,1730,A,3050,A
USGS,5427910,3/13/2014,171,A,1.5,A,2.22,A,1380,A,2050,A
USGS,5427910,3/14/2014,143,A,1.33,A,2.04,A,1010,A,1570,A
USGS,5427910,3/15/2014,245,A,1.34,A,2.11,A,1770,A,2800,A
USGS,5427910,3/16/2014,152,A:e,1.64,A,2.29,A,1350,A,1880,A
USGS,5427910,3/17/2014,101,A:e,1.65,A,2.32,A,862,A,1210,A
USGS,5427910,3/18/2014,77.1,A:e,1.56,A,2.23,A,734,A,1050,A
USGS,5427910,3/19/2014,121,A,1.28,A,1.8,A,832,A,1170,A
USGS,5427910,3/20/2014,107,A,1.1,A,1.56,A,639,A,903,A
USGS,5427910,3/21/2014,76.5,A,0.902,A,1.3,A,374,A,540,A
USGS,5427910,3/22/2014,68.3,A,0.687,A,1.05,A,254,A,388,A
USGS,5427910,3/23/2014,50.6,A,0.54,A,0.865,A,148,A,237,A
USGS,5427910,3/24/2014,41.1,A,0.403,A,0.684,A,90.1,A,153,A
USGS,5427910,3/25/2014,30.6,A,0.25,A,0.464,A,41.5,A,77,A
