sampledate,Temp_max_F,Temp_min_F,Temp_avg_F,Temp_departure,HDD,CDD,Precipitation_in,New_snow_in,Snow_depth
8/9/2014,81,58,69.5,-1.2,0,5,0,0,0
8/10/2014,82,58,70,-0.6,0,5,0,0,0
8/11/2014,83,61,72,1.5,0,7,0.21,0,0
8/12/2014,75,56,65.5,-4.9,0,1,0,0,0
8/13/2014,82,55,68.5,-1.8,0,4,0,0,0
8/14/2014,73,51,62,-8.2,3,0,0,0,0
8/15/2014,79,48,63.5,-6.6,1,0,0,0,0
8/16/2014,85,64,74.5,4.6,0,10,T,0,0
8/17/2014,79,62,70.5,0.7,0,6,T,0,0
8/18/2014,84,59,71.5,1.8,0,7,0,0,0
8/19/2014,82,64,73,3.5,0,8,0.58,0,0
8/20/2014,85,61,73,3.6,0,8,0,0,0
8/21/2014,78,67,72.5,3.3,0,8,0.61,0,0
8/22/2014,91,72,81.5,12.4,0,17,0,0,0
8/23/2014,79,72,75.5,6.6,0,11,0.03,0,0
8/24/2014,87,71,79,10.3,0,14,0,0,0
8/25/2014,79,68,73.5,5,0,9,1.31,0,0
8/26/2014,78,62,70,1.7,0,5,T,0,0
8/27/2014,77,58,67.5,-0.6,0,3,T,0,0
8/28/2014,75,56,65.5,-2.4,0,1,T,0,0
8/29/2014,85,65,75,7.3,0,10,0.01,0,0
8/30/2014,81,65,73,5.6,0,8,0.2,0,0
8/31/2014,85,60,72.5,5.3,0,8,0,0,0
9/1/2014,78,63,70.5,3.6,0,6,0.07,0,0
9/2/2014,79,56,67.5,0.8,0,3,0,0,0
9/3/2014,82,57,69.5,3.1,0,5,0,0,0
9/4/2014,84,68,76,9.9,0,11,0.8,0,0
9/5/2014,80,58,69,3.2,0,4,T,0,0
9/6/2014,75,52,63.5,-2,1,0,0,0,0
9/7/2014,79,50,64.5,-0.7,0,0,0,0,0
9/8/2014,76,55,65.5,0.6,0,1,0,0,0
9/9/2014,79,59,69,4.5,0,4,0.07,0,0
9/10/2014,75,49,62,-2.2,3,0,0.4,0,0
9/11/2014,54,44,49,-14.8,16,0,0,0,0
9/12/2014,47,38,42.5,-21,22,0,0.17,0,0
9/13/2014,58,38,48,-15.1,17,0,0,0,0
9/14/2014,66,40,53,-9.7,12,0,0,0,0
9/15/2014,59,42,50.5,-11.9,14,0,0.17,0,0
9/16/2014,66,37,51.5,-10.5,13,0,0,0,0
9/17/2014,70,39,54.5,-7.1,10,0,0,0,0
9/18/2014,67,46,56.5,-4.7,8,0,0,0,0
9/19/2014,74,51,62.5,1.7,2,0,0,0,0
9/20/2014,78,61,69.5,9.1,0,5,0.11,0,0
9/21/2014,66,46,56,-4,9,0,T,0,0
9/22/2014,70,38,54,-5.6,11,0,0,0,0
9/23/2014,74,45,59.5,0.4,5,0,0,0,0
9/24/2014,73,49,61,2.3,4,0,0,0,0
9/25/2014,79,50,64.5,6.2,0,0,0,0,0
9/26/2014,80,47,63.5,5.6,1,0,0,0,0
9/27/2014,82,51,66.5,9,0,2,0,0,0
9/28/2014,82,52,67,9.9,0,2,0,0,0
9/29/2014,82,49,65.5,8.9,0,1,0.05,0,0
9/30/2014,50,43,46.5,-9.7,18,0,0,0,0
10/1/2014,70,49,59.5,3.7,5,0,0,0,0
10/2/2014,71,59,65,9.6,0,0,0.09,0,0
10/3/2014,63,41,52,-3,13,0,0.64,0,0
10/4/2014,48,36,42,-12.6,23,0,0.07,T,0
10/5/2014,53,37,45,-9.1,20,0,T,0,0
10/6/2014,57,44,50.5,-3.2,14,0,T,0,0
10/7/2014,65,48,56.5,3.2,8,0,T,0,0
10/8/2014,65,45,55,2.1,10,0,0,0,0
10/9/2014,59,34,46.5,-6,18,0,0,0,0
10/10/2014,58,33,45.5,-6.6,19,0,0,0,0
10/11/2014,60,30,45,-6.7,20,0,0,0,0
10/12/2014,64,36,50,-1.3,15,0,0.02,0,0
10/13/2014,61,51,56,5.1,9,0,1.4,0,0
10/14/2014,63,50,56.5,6,8,0,0.63,0,0
10/15/2014,52,49,50.5,0.4,14,0,0.03,0,0
10/16/2014,66,50,58,8.3,7,0,0,0,0
10/17/2014,58,47,52.5,3.2,12,0,T,0,0
10/18/2014,53,33,43,-5.9,22,0,T,0,0
10/19/2014,57,30,43.5,-5,21,0,T,0,0
10/20/2014,62,43,52.5,4.4,12,0,0,0,0
10/21/2014,49,30,39.5,-8.2,25,0,0,0,0
10/22/2014,59,27,43,-4.3,22,0,0,0,0
10/23/2014,53,38,45.5,-1.4,19,0,0.1,0,0
10/24/2014,61,49,55,8.5,10,0,0,0,0
10/25/2014,69,49,59,12.9,6,0,0,0,0
10/26/2014,64,33,48.5,2.8,16,0,0.01,0,0
10/27/2014,75,50,62.5,17.2,2,0,0.09,0,0
10/28/2014,63,45,54,9.2,11,0,0,0,0
10/29/2014,50,31,40.5,-3.9,24,0,0,0,0
10/30/2014,51,31,41,-3,24,0,T,0,0
10/31/2014,42,26,34,-9.6,31,0,0.01,0.2,0
11/1/2014,44,22,33,-10.1,32,0,0,0,0
11/2/2014,53,31,42,-0.7,23,0,0,0,0
11/3/2014,60,42,51,8.7,14,0,0.16,0,0
11/4/2014,60,43,51.5,9.6,13,0,0.01,0,0
11/5/2014,54,37,45.5,4.1,19,0,0.04,0,0
11/6/2014,47,32,39.5,-1.5,25,0,0.01,0,0
11/7/2014,44,28,36,-4.5,29,0,0.02,0,0
11/8/2014,47,37,42,1.9,23,0,0.02,0,0
11/9/2014,51,36,43.5,3.9,21,0,0.02,T,0
11/10/2014,57,35,46,6.8,19,0,0,0,0
11/11/2014,40,25,32.5,-6.2,32,0,0.03,T,0
11/12/2014,30,20,25,-13.3,40,0,T,T,0
11/13/2014,29,23,26,-11.8,39,0,T,0.4,0
11/14/2014,27,12,19.5,-17.9,45,0,T,T,T
11/15/2014,27,10,18.5,-18.4,46,0,0.1,1.5,0
11/16/2014,27,11,19,-17.5,46,0,0.01,0.5,2
11/17/2014,16,8,12,-24,53,0,T,T,1
11/18/2014,18,8,13,-22.6,52,0,T,T,1
11/19/2014,27,17,22,-13.1,43,0,0.01,0.2,1
11/20/2014,24,7,15.5,-19.2,49,0,0,0,1
11/21/2014,32,2,17,-17.3,48,0,0,0,1
11/22/2014,50,30,40,6.2,25,0,0.01,0,1
11/23/2014,50,45,47.5,14.1,17,0,0.7,0,0
11/24/2014,46,21,33.5,0.5,31,0,0.38,5.3,0
11/25/2014,23,12,17.5,-15,47,0,T,T,5
11/26/2014,24,8,16,-16.1,49,0,0,T,4
11/27/2014,23,6,14.5,-17.2,50,0,T,0.1,3
11/28/2014,30,12,21,-10.3,44,0,0.02,0.3,3
11/29/2014,44,23,33.5,2.6,31,0,0,0,3
11/30/2014,43,15,29,-1.5,36,0,0,0,1
12/1/2014,15,5,10,-20.1,55,0,T,T,1
12/2/2014,31,10,20.5,-9.2,44,0,T,T,1
12/3/2014,32,18,25,-4.3,40,0,0,0,1
12/4/2014,30,16,23,-5.9,42,0,0,0,1
12/5/2014,36,30,33,4.4,32,0,0,0,1
12/6/2014,36,19,27.5,-0.7,37,0,0,0,T
12/7/2014,35,16,25.5,-2.4,39,0,0,0,T
12/8/2014,35,31,33,5.5,32,0,0.23,0.1,T
12/9/2014,35,28,31.5,4.3,33,0,0,0,T
12/10/2014,28,22,25,-1.8,40,0,T,T,T
12/11/2014,31,21,26,-0.5,39,0,0,0,T
12/12/2014,36,24,30,3.8,35,0,0,0,T
12/13/2014,44,32,38,12.1,27,0,T,0,T
12/14/2014,46,42,44,18.4,21,0,T,0,0
12/15/2014,46,43,44.5,19.2,20,0,0.17,0,0
12/16/2014,43,25,34,9,31,0,0.1,T,0
12/17/2014,25,18,21.5,-3.2,43,0,T,T,0
12/18/2014,28,15,21.5,-2.9,43,0,T,T,0
12/19/2014,27,23,25,0.8,40,0,T,T,0
12/20/2014,31,26,28.5,4.6,36,0,T,T,0
12/21/2014,37,30,33.5,9.9,31,0,T,T,0
12/22/2014,39,33,36,12.6,29,0,0.15,T,0
12/23/2014,43,37,40,16.9,25,0,0.32,0,0
12/24/2014,37,34,35.5,12.6,29,0,T,T,0
12/25/2014,42,32,37,14.4,28,0,0,0,0
12/26/2014,46,32,39,16.6,26,0,0,0,0
12/27/2014,46,24,35,12.8,30,0,0.06,0,0
12/28/2014,32,17,24.5,2.5,40,0,0,0,0
12/29/2014,24,7,15.5,-6.2,49,0,0,0,0
12/30/2014,15,2,8.5,-13,56,0,0,0,0
12/31/2014,19,-1,9,-12.3,56,0,0,0,0
1/1/2015,31,14,22.5,1.4,42,0,0,0,0
1/2/2015,31,17,24,3.1,41,0,0,0,0
1/3/2015,33,27,30,9.3,35,0,0.05,0.7,1
1/4/2015,30,-4,13,-7.6,52,0,0.1,1.8,2
1/5/2015,3,-8,-2.5,-22.9,67,0,0.13,1.3,1
1/6/2015,13,-7,3,-17.2,62,0,T,T,3
1/7/2015,3,-8,-2.5,-22.5,67,0,0,0,2
1/8/2015,13,-8,2.5,-17.4,62,0,0.11,2.5,2
1/9/2015,9,-1,4,-15.7,61,0,0.01,0.2,3
1/10/2015,23,-3,10,-9.6,55,0,0,0,3
1/11/2015,27,7,17,-2.5,48,0,0,0,3
1/12/2015,19,-6,6.5,-12.8,58,0,0,0,3
1/13/2015,19,-5,7,-12.2,58,0,T,T,3
1/14/2015,22,-6,8,-11.1,57,0,0,0,3
1/15/2015,36,20,28,9,37,0,0,0,3
1/16/2015,32,23,27.5,8.5,37,0,0,0,2
1/17/2015,41,24,32.5,13.6,32,0,T,0,2
1/18/2015,42,30,36,17.2,29,0,T,T,1
1/19/2015,35,21,28,9.2,37,0,0.01,0.1,T
1/20/2015,33,28,30.5,11.8,34,0,0.01,0.2,T
1/21/2015,30,27,28.5,9.8,36,0,0.03,0.6,1
1/22/2015,32,26,29,10.3,36,0,0,0,1
1/23/2015,35,26,30.5,11.8,34,0,T,T,1
1/24/2015,35,28,31.5,12.8,33,0,0,0,0
1/25/2015,33,14,23.5,4.7,41,0,T,T,0
1/26/2015,26,10,18,-0.8,47,0,0.07,1.4,T
1/27/2015,29,24,26.5,7.6,38,0,T,T,1
1/28/2015,33,21,27,8,38,0,T,0,1
1/29/2015,35,25,30,10.9,35,0,0.01,0.1,1
1/30/2015,25,11,18,-1.2,47,0,0,0,T
1/31/2015,35,22,28.5,9.2,36,0,0.13,1.3,T
2/1/2015,26,8,17,-2.4,48,0,0.32,5.4,2
2/2/2015,15,-4,5.5,-14.1,59,0,0,0,7
2/3/2015,17,-3,7,-12.7,58,0,0.14,2.5,7
2/4/2015,19,4,11.5,-8.4,53,0,0,0,9
2/5/2015,14,-10,2,-18.1,63,0,0,0,9
2/6/2015,27,10,18.5,-1.8,46,0,0,0,8
2/7/2015,38,12,25,4.4,40,0,0,0,7
2/8/2015,34,19,26.5,5.7,38,0,T,T,6
2/9/2015,26,5,15.5,-5.6,49,0,0,0,6
2/10/2015,29,2,15.5,-5.8,49,0,0.01,0.1,6
2/11/2015,33,14,23.5,1.9,41,0,T,T,6
2/12/2015,14,0,7,-14.9,58,0,0.01,0.1,6
2/13/2015,27,-3,12,-10.2,53,0,T,T,6
2/14/2015,26,-3,11.5,-11.1,53,0,T,0.7,6
2/15/2015,11,-5,3,-19.9,62,0,0,0,6
2/16/2015,17,11,14,-9.2,51,0,T,T,6
2/17/2015,18,5,11.5,-12.1,53,0,T,0.1,6
2/18/2015,6,-7,-0.5,-24.4,65,0,T,T,6
2/19/2015,5,-11,-3,-27.3,68,0,0,0,6
2/20/2015,20,-7,6.5,-18.2,58,0,T,0.4,6
2/21/2015,30,16,23,-2,42,0,0,0,6
2/22/2015,16,-4,6,-19.4,59,0,0,0,6
2/23/2015,9,-12,-1.5,-27.3,66,0,0,0,6
2/24/2015,35,8,21.5,-4.7,43,0,T,T,6
2/25/2015,18,4,11,-15.6,54,0,0.06,1.4,6
2/26/2015,14,0,7,-20,58,0,0,0,7
2/27/2015,16,-5,5.5,-21.9,59,0,0,0,6
2/28/2015,17,-9,4,-23.8,61,0,T,T,6
3/1/2015,28,14,21,-7.3,44,0,T,T,6
3/2/2015,28,4,16,-12.7,49,0,0,0,6
3/3/2015,32,23,27.5,-1.6,37,0,0.11,0.8,6
3/4/2015,25,4,14.5,-15,50,0,0,0,6
3/5/2015,16,-5,5.5,-24.4,59,0,0,0,6
3/6/2015,29,1,15,-15.3,50,0,0,0,6
3/7/2015,45,17,31,0.3,34,0,0,0,6
3/8/2015,46,29,37.5,6.3,27,0,0,0,5
3/9/2015,52,25,38.5,6.9,26,0,0,0,3
3/10/2015,56,29,42.5,10.5,22,0,0,0,1
3/11/2015,58,28,43,10.6,22,0,0,0,0
3/12/2015,56,29,42.5,9.7,22,0,0,0,0
3/13/2015,68,32,50,16.8,15,0,0,0,0
3/14/2015,60,31,45.5,11.9,19,0,0,0,0
3/15/2015,61,26,43.5,9.5,21,0,0,0,0
3/16/2015,74,39,56.5,22.1,8,0,0,0,0
3/17/2015,45,24,34.5,-0.3,30,0,0,0,0
3/18/2015,50,24,37,1.8,28,0,0,0,0
3/19/2015,47,35,41,5.4,24,0,0,0,0
3/20/2015,58,37,47.5,11.5,17,0,0,0,0
3/21/2015,50,30,40,3.6,25,0,0,0,0
3/22/2015,37,26,31.5,-5.3,33,0,T,T,0
3/23/2015,36,20,28,-9.2,37,0,0.2,3,2
3/24/2015,41,16,28.5,-9.1,36,0,0.17,T,T
3/25/2015,46,32,39,1.1,26,0,0.2,0.4,T
3/26/2015,37,25,31,-7.3,34,0,0,0,0
3/27/2015,35,16,25.5,-13.2,39,0,0,0,0
3/28/2015,38,14,26,-13.1,39,0,0,0,0
3/29/2015,46,31,38.5,-1,26,0,0.08,T,0
3/30/2015,57,34,45.5,5.6,19,0,T,0,0
3/31/2015,62,34,48,7.7,17,0,0,0,0
4/1/2015,75,29,52,11.4,13,0,0,0,0
4/2/2015,67,50,58.5,17.5,6,0,0.02,0,0
4/3/2015,52,29,40.5,-0.9,24,0,0,0,0
4/4/2015,59,27,43,1.2,22,0,0,0,0
4/5/2015,64,35,49.5,7.3,15,0,0,0,0
4/6/2015,64,28,46,3.4,19,0,0.17,0,0
4/7/2015,49,37,43,0,22,0,0.82,T,0
4/8/2015,44,39,41.5,-1.9,23,0,0.4,0,0
4/9/2015,53,40,46.5,2.7,18,0,1.8,0,0
4/10/2015,54,36,45,0.8,20,0,0.1,T,0
4/11/2015,63,35,49,4.4,16,0,0,0,0
4/12/2015,70,46,58,13.1,7,0,T,0,0
4/13/2015,66,40,53,7.7,12,0,0.11,0,0
4/14/2015,69,33,51,5.3,14,0,0,0,0
4/15/2015,67,37,52,5.9,13,0,0,0,0
4/16/2015,72,36,54,7.5,11,0,0,0,0
4/17/2015,79,43,61,14.1,4,0,0,0,0
4/18/2015,68,44,56,8.7,9,0,0,0,0
4/19/2015,74,49,61.5,13.8,3,0,0.32,0,0
4/20/2015,50,39,44.5,-3.6,20,0,0.37,0,0
4/21/2015,42,34,38,-10.5,27,0,0.02,T,0
4/22/2015,46,32,39,-9.9,26,0,0.01,T,0
4/23/2015,54,28,41,-8.3,24,0,0,0,0
4/24/2015,54,26,40,-9.7,25,0,0.24,0,0
4/25/2015,51,35,43,-7.1,22,0,0,0,0
4/26/2015,61,31,46,-4.5,19,0,0,0,0
4/27/2015,67,31,49,-1.9,16,0,0,0,0
4/28/2015,67,32,49.5,-1.8,15,0,0,0,0
4/29/2015,68,37,52.5,0.8,12,0,T,0,0
4/30/2015,61,34,47.5,-4.6,17,0,0,0,0
5/1/2015,69,35,52,-0.5,13,0,0,0,0
5/2/2015,76,51,63.5,10.6,1,0,0,0,0
5/3/2015,76,58,67,13.8,0,2,0.2,0,0
5/4/2015,75,56,65.5,11.9,0,1,0.19,0,0
5/5/2015,58,49,53.5,-0.5,11,0,0.38,0,0
5/6/2015,77,49,63,8.6,2,0,0.09,0,0
5/7/2015,82,60,71,16.2,0,6,0,0,0
5/8/2015,74,61,67.5,12.3,0,3,0,0,0
5/9/2015,69,53,61,5.5,4,0,0,0,0
5/10/2015,59,48,53.5,-2.4,11,0,0.01,0,0
5/11/2015,66,48,57,0.7,8,0,0.05,0,0
5/12/2015,52,37,44.5,-12.1,20,0,0,0,0
5/13/2015,62,33,47.5,-9.5,17,0,0,0,0
5/14/2015,66,40,53,-4.4,12,0,0.12,0,0
5/15/2015,75,54,64.5,6.8,0,0,0.03,0,0
5/16/2015,80,60,70,11.9,0,5,T,0,0
5/17/2015,80,67,73.5,15,0,9,1.57,0,0
5/18/2015,70,46,58,-0.8,7,0,0,0,0
5/19/2015,57,41,49,-10.2,16,0,0.01,0,0
5/20/2015,52,40,46,-13.5,19,0,0,0,0
5/21/2015,72,41,56.5,-3.4,8,0,0,0,0
5/22/2015,73,40,56.5,-3.8,8,0,0,0,0
5/23/2015,78,45,61.5,0.9,3,0,0,0,0
5/24/2015,63,52,57.5,-3.5,7,0,0.69,0,0
5/25/2015,79,62,70.5,9.2,0,6,0.06,0,0
5/26/2015,76,62,69,7.3,0,4,0.38,0,0
5/27/2015,77,60,68.5,6.5,0,4,T,0,0
5/28/2015,82,56,69,6.6,0,4,0,0,0
5/29/2015,79,63,71,8.3,0,6,0.25,0,0
5/30/2015,67,44,55.5,-7.6,9,0,0.15,0,0
5/31/2015,63,38,50.5,-12.9,14,0,0,0,0
6/1/2015,67,38,52.5,-11.3,12,0,0,0,0
6/2/2015,73,38,55.5,-8.6,9,0,0,0,0
6/3/2015,78,56,67,2.6,0,2,0,0,0
6/4/2015,83,62,72.5,7.7,0,8,0,0,0
6/5/2015,70,53,61.5,-3.6,3,0,0,0,0
6/6/2015,74,47,60.5,-4.9,4,0,0,0,0
6/7/2015,83,64,73.5,7.8,0,9,0.06,0,0
6/8/2015,81,58,69.5,3.4,0,5,0.03,0,0
6/9/2015,90,55,72.5,6.1,0,8,0,0,0
6/10/2015,85,60,72.5,5.8,0,8,0,0,0
6/11/2015,66,57,61.5,-5.5,3,0,1.58,0,0
6/12/2015,70,58,64,-3.3,1,0,0.51,0,0
6/13/2015,73,60,66.5,-1.1,0,2,0.21,0,0
6/14/2015,83,67,75,7.1,0,10,T,0,0
6/15/2015,79,64,71.5,3.4,0,7,0.09,0,0
6/16/2015,78,58,68,-0.4,0,3,0,0,0
6/17/2015,81,53,67,-1.7,0,2,0,0,0
6/18/2015,80,59,69.5,0.6,0,5,0,0,0
6/19/2015,76,52,64,-5.2,1,0,0,0,0
6/20/2015,73,52,62.5,-6.9,2,0,0.08,0,0
6/21/2015,86,62,74,4.4,0,9,0,0,0
6/22/2015,82,67,74.5,4.6,0,10,0.5,0,0
6/23/2015,79,60,69.5,-0.6,0,5,0,0,0
6/24/2015,80,56,68,-2.3,0,3,0,0,0
6/25/2015,77,64,70.5,0,0,6,0.01,0,0
6/26/2015,74,57,65.5,-5.1,0,1,T,0,0
6/27/2015,78,55,66.5,-4.3,0,2,0,0,0
6/28/2015,73,52,62.5,-8.5,2,0,0.05,0,0
6/29/2015,77,59,68,-3.1,0,3,0.03,0,0
6/30/2015,77,59,68,-3.3,0,3,0,0,0
7/1/2015,71,53,62,-9.4,3,0,0,0,0
7/2/2015,72,46,59,-12.5,6,0,0,0,0
7/3/2015,77,49,63,-8.6,2,0,0,0,0
7/4/2015,82,56,69,-2.7,0,4,0,0,0
7/5/2015,83,61,72,0.2,0,7,0,0,0
7/6/2015,80,62,71,-0.9,0,6,0.77,0,0
7/7/2015,71,56,63.5,-8.4,1,0,0,0,0
7/8/2015,70,51,60.5,-11.5,4,0,0,0,0
7/9/2015,79,53,66,-6,0,1,0,0,0
7/10/2015,82,56,69,-3.1,0,4,0,0,0
7/11/2015,79,60,69.5,-2.6,0,5,0,0,0
7/12/2015,84,61,72.5,0.4,0,8,0,0,0
7/13/2015,88,65,76.5,4.4,0,12,0.88,0,0
7/14/2015,82,63,72.5,0.4,0,8,0,0,0
7/15/2015,77,52,64.5,-7.6,0,0,0,0,0
7/16/2015,71,60,65.5,-6.6,0,1,0.83,0,0
7/17/2015,91,70,80.5,8.4,0,16,0,0,0
7/18/2015,88,69,78.5,6.4,0,14,1.12,0,0
7/19/2015,82,66,74,2,0,9,0,0,0
7/20/2015,82,66,74,2,0,9,T,0,0
7/21/2015,80,58,69,-3,0,4,0,0,0
7/22/2015,82,58,70,-1.9,0,5,0,0,0
7/23/2015,85,58,71.5,-0.4,0,7,0,0,0
7/24/2015,81,62,71.5,-0.3,0,7,T,0,0
7/25/2015,88,70,79,7.2,0,14,0,0,0
7/26/2015,81,61,71,-0.7,0,6,T,0,0
7/27/2015,87,60,73.5,1.8,0,9,0,0,0
7/28/2015,86,67,76.5,4.9,0,12,0,0,0
7/29/2015,84,69,76.5,5,0,12,1.42,0,0
7/30/2015,86,65,75.5,4,0,11,0,0,0
7/31/2015,82,65,73.5,2.1,0,9,0,0,0
8/1/2015,86,61,73.5,2.2,0,9,0,0,0
8/2/2015,90,70,80,8.7,0,15,0,0,0
8/3/2015,80,61,70.5,-0.7,0,6,0,0,0
8/4/2015,79,56,67.5,-3.6,0,3,0,0,0
8/5/2015,82,53,67.5,-3.5,0,3,0,0,0
8/6/2015,81,55,68,-2.9,0,3,0,0,0
8/7/2015,78,65,71.5,0.6,0,7,0.36,0,0
8/8/2015,72,61,66.5,-4.3,0,2,T,0,0
8/9/2015,81,64,72.5,1.8,0,8,T,0,0
8/10/2015,83,64,73.5,2.9,0,9,0.01,0,0
8/11/2015,81,58,69.5,-1,0,5,0,0,0
8/12/2015,82,55,68.5,-1.9,0,4,0,0,0
8/13/2015,84,67,75.5,5.2,0,11,0,0,0
8/14/2015,92,70,81,10.8,0,16,0,0,0
8/15/2015,91,68,79.5,9.4,0,15,0,0,0
8/16/2015,88,73,80.5,10.6,0,16,0,0,0
8/17/2015,86,67,76.5,6.7,0,12,0.34,0,0
8/18/2015,80,65,72.5,2.8,0,8,1.52,0,0
8/19/2015,70,60,65,-4.5,0,0,0.01,0,0
8/20/2015,71,52,61.5,-7.9,3,0,0.02,0,0
8/21/2015,81,50,65.5,-3.7,0,1,0,0,0
8/22/2015,80,63,71.5,2.4,0,7,0,0,0
8/23/2015,71,59,65,-3.9,0,0,0.04,0,0
8/24/2015,66,54,60,-8.7,5,0,0,0,0
8/25/2015,68,55,61.5,-7,3,0,0,0,0
8/26/2015,71,56,63.5,-4.8,1,0,0,0,0
8/27/2015,75,50,62.5,-5.6,2,0,0,0,0
8/28/2015,67,59,63,-4.9,2,0,0.93,0,0
8/29/2015,69,60,64.5,-3.2,0,0,0.87,0,0
8/30/2015,74,61,67.5,0.1,0,3,0,0,0
8/31/2015,83,56,69.5,2.3,0,5,0,0,0
9/1/2015,88,69,78.5,11.6,0,14,0,0,0
9/2/2015,85,69,77,10.3,0,12,0,0,0
9/3/2015,88,70,79,12.6,0,14,0,0,0
9/4/2015,84,68,76,9.9,0,11,0,0,0
9/5/2015,85,66,75.5,9.7,0,11,0,0,0
9/6/2015,90,71,80.5,15,0,16,0,0,0
9/7/2015,81,70,75.5,10.3,0,11,0.53,0,0
9/8/2015,76,66,71,6.1,0,6,0.44,0,0
9/9/2015,77,55,66,1.5,0,1,0,0,0
9/10/2015,76,58,67,2.8,0,2,0.31,0,0
9/11/2015,66,51,58.5,-5.3,6,0,0,0,0
9/12/2015,66,46,56,-7.5,9,0,0,0,0
9/13/2015,70,44,57,-6.1,8,0,0,0,0
9/14/2015,80,53,66.5,3.8,0,2,0,0,0
9/15/2015,83,64,73.5,11.1,0,9,T,0,0
9/16/2015,83,63,73,11,0,8,0,0,0
9/17/2015,81,65,73,11.4,0,8,2.15,0,0
9/18/2015,74,58,66,4.8,0,1,0.48,0,0
9/19/2015,68,49,58.5,-2.3,6,0,0.05,0,0
9/20/2015,70,46,58,-2.4,7,0,0,0,0
9/21/2015,74,48,61,1,4,0,0,0,0
9/22/2015,78,53,65.5,5.9,0,1,0,0,0
9/23/2015,80,53,66.5,7.4,0,2,0,0,0
9/24/2015,77,53,65,6.3,0,0,0,0,0
9/25/2015,78,55,66.5,8.2,0,2,0,0,0
9/26/2015,77,55,66,8.1,0,1,0,0,0
9/27/2015,74,50,62,4.5,3,0,0,0,0
9/28/2015,78,59,68.5,11.4,0,4,T,0,0
9/29/2015,66,45,55.5,-1.1,9,0,2.03,0,0
9/30/2015,62,40,51,-5.2,14,0,0,0,0
10/1/2015,61,41,51,-4.8,14,0,0,0,0
10/2/2015,61,42,51.5,-3.9,13,0,0,0,0
10/3/2015,56,40,48,-7,17,0,0,0,0
10/4/2015,54,47,50.5,-4.1,14,0,0,0,0
10/5/2015,62,50,56,1.9,9,0,0,0,0
10/6/2015,70,48,59,5.3,6,0,0,0,0
10/7/2015,69,47,58,4.7,7,0,0,0,0
10/8/2015,73,50,61.5,8.6,3,0,T,0,0
10/9/2015,61,41,51,-1.5,14,0,T,0,0
10/10/2015,63,40,51.5,-0.6,13,0,0,0,0
10/11/2015,78,54,66,14.3,0,1,0,0,0
10/12/2015,70,49,59.5,8.2,5,0,T,0,0
10/13/2015,59,40,49.5,-1.4,15,0,0,0,0
10/14/2015,63,35,49,-1.5,16,0,0,0,0
10/15/2015,65,44,54.5,4.4,10,0,T,0,0
10/16/2015,50,32,41,-8.7,24,0,0,0,0
10/17/2015,52,27,39.5,-9.8,25,0,0,0,0
10/18/2015,58,27,42.5,-6.4,22,0,0,0,0
10/19/2015,72,48,60,11.5,5,0,0,0,0
10/20/2015,72,56,64,15.9,1,0,T,0,0
10/21/2015,70,47,58.5,10.8,6,0,T,0,0
10/22/2015,65,40,52.5,5.2,12,0,0,0,0
10/23/2015,61,45,53,6.1,12,0,0.36,0,0
10/24/2015,64,42,53,6.5,12,0,0.73,0,0
10/25/2015,60,35,47.5,1.4,17,0,0,0,0
10/26/2015,60,34,47,1.3,18,0,0,0,0
10/27/2015,58,42,50,4.7,15,0,0.8,0,0
10/28/2015,52,37,44.5,-0.3,20,0,0.45,T,0
10/29/2015,45,35,40,-4.4,25,0,T,T,0
10/30/2015,50,34,42,-2,23,0,0,0,0
10/31/2015,50,45,47.5,3.9,17,0,0.39,0,0
11/1/2015,62,46,54,10.9,11,0,0,0,0
11/2/2015,72,50,61,18.3,4,0,0,0,0
11/3/2015,72,44,58,15.7,7,0,0,0,0
11/4/2015,70,52,61,19.1,4,0,0,0,0
11/5/2015,69,57,63,21.6,2,0,0.57,0,0
11/6/2015,57,39,48,7,17,0,T,0,0
11/7/2015,48,30,39,-1.5,26,0,0,0,0
11/8/2015,53,27,40,-0.1,25,0,0,0,0
11/9/2015,53,27,40,0.4,25,0,0,0,0
11/10/2015,55,24,39.5,0.3,25,0,0,0,0
11/11/2015,60,40,50,11.3,15,0,0.36,0,0
11/12/2015,52,40,46,7.7,19,0,0.08,0,0
11/13/2015,43,28,35.5,-2.3,29,0,0,0,0
11/14/2015,52,24,38,0.6,27,0,0,0,0
11/15/2015,61,44,52.5,15.6,12,0,0,0,0
11/16/2015,55,47,51,14.5,14,0,T,0,0
11/17/2015,59,47,53,17,12,0,1.24,0,0
11/18/2015,60,44,52,16.4,13,0,0.13,0,0
11/19/2015,44,34,39,3.9,26,0,0.02,T,0
11/20/2015,38,29,33.5,-1.2,31,0,0.14,1.8,0
11/21/2015,30,12,21,-13.3,44,0,0.24,2.3,3
11/22/2015,25,9,17,-16.8,48,0,0,0,3
11/23/2015,40,24,32,-1.4,33,0,T,T,3
11/24/2015,41,22,31.5,-1.5,33,0,0,0,2
11/25/2015,46,34,40,7.5,25,0,0.03,0,1
11/26/2015,55,36,45.5,13.4,19,0,1.19,0,0
11/27/2015,36,27,31.5,-0.2,33,0,0.21,T,0
11/28/2015,33,20,26.5,-4.8,38,0,0,0,0
11/29/2015,37,17,27,-3.9,38,0,T,T,0
